product_id,product_name,category,price
5618,Product_5618,Furniture,4825.48
5619,Product_5619,Office Supplies,2340.03
5620,Product_5620,Office Supplies,2161.92
5621,Product_5621,Clothing,2884.34
5622,Product_5622,Sports,3290.16
5623,Product_5623,Home & Kitchen,3561.23
5624,Product_5624,Electronics,198.52
5625,Product_5625,Electronics,204.7
5626,Product_5626,Home & Kitchen,4665.12
5627,Product_5627,Electronics,1802.05
5628,Product_5628,Toys,1375.29
5629,Product_5629,Electronics,3094.15
5630,Product_5630,Electronics,3820.21
5631,Product_5631,Toys,112.87
5632,Product_5632,Electronics,4716.36
5633,Product_5633,Office Supplies,663.52
5634,Product_5634,Electronics,4660.12
5635,Product_5635,Sports,823.15
5636,Product_5636,Sports,4548.8
5637,Product_5637,Toys,1961.11
5638,Product_5638,Electronics,3383.28
5639,Product_5639,Sports,527.78
5640,Product_5640,Toys,4011.06
5641,Product_5641,Toys,3164.77
5642,Product_5642,Beauty,4172.88
5643,Product_5643,Toys,106.14
5644,Product_5644,Home & Kitchen,4809.68
5645,Product_5645,Beauty,1208.44
5646,Product_5646,Furniture,4367.23
5647,Product_5647,Home & Kitchen,4319.05
5648,Product_5648,Toys,2466.9
5649,Product_5649,Clothing,3727.47
5650,Product_5650,Toys,4661.71
5651,Product_5651,Office Supplies,4535.84
5652,Product_5652,Toys,3575.02
5653,Product_5653,Furniture,4382.93
5654,Product_5654,Home & Kitchen,1983.66
5655,Product_5655,Office Supplies,1849.15
5656,Product_5656,Office Supplies,4996.83
5657,Product_5657,Electronics,2443.74
5658,Product_5658,Clothing,3231.46
5659,Product_5659,Furniture,2968.43
5660,Product_5660,Home & Kitchen,1833.0
5661,Product_5661,Toys,2374.33
5662,Product_5662,Sports,2607.53
5663,Product_5663,Furniture,2471.7
5664,Product_5664,Electronics,972.23
5665,Product_5665,Office Supplies,3205.35
5666,Product_5666,Clothing,3832.79
5667,Product_5667,Furniture,4721.76
5668,Product_5668,Sports,3602.73
5669,Product_5669,Clothing,2520.46
5670,Product_5670,Toys,3888.72
5671,Product_5671,Toys,1610.37
5672,Product_5672,Beauty,3364.15
5673,Product_5673,Beauty,1518.07
5674,Product_5674,Toys,4584.82
5675,Product_5675,Sports,1943.14
5676,Product_5676,Beauty,3936.19
5677,Product_5677,Clothing,1718.49
5678,Product_5678,Home & Kitchen,3937.72
5679,Product_5679,Home & Kitchen,3927.43
5680,Product_5680,Office Supplies,3442.47
5681,Product_5681,Toys,1994.26
5682,Product_5682,Sports,3189.06
5683,Product_5683,Toys,1399.31
5684,Product_5684,Clothing,4835.11
5685,Product_5685,Clothing,3802.61
5686,Product_5686,Home & Kitchen,4171.51
5687,Product_5687,Electronics,1672.54
5688,Product_5688,Electronics,1842.06
5689,Product_5689,Electronics,2259.86
5690,Product_5690,Furniture,4849.74
5691,Product_5691,Sports,1416.87
5692,Product_5692,Home & Kitchen,3564.55
5693,Product_5693,Clothing,2304.18
5694,Product_5694,Toys,4826.5
5695,Product_5695,Toys,1174.01
5696,Product_5696,Electronics,4955.63
5697,Product_5697,Sports,3249.15
5698,Product_5698,Office Supplies,1582.34
5699,Product_5699,Sports,1000.39
5700,Product_5700,Home & Kitchen,3617.45
5701,Product_5701,Electronics,1426.71
5702,Product_5702,Clothing,1473.52
5703,Product_5703,Electronics,4894.87
5704,Product_5704,Electronics,2843.4
5705,Product_5705,Home & Kitchen,504.15
5706,Product_5706,Toys,1460.59
5707,Product_5707,Sports,3983.23
5708,Product_5708,Office Supplies,3787.94
5709,Product_5709,Clothing,2120.93
5710,Product_5710,Furniture,23.91
5711,Product_5711,Home & Kitchen,1405.75
5712,Product_5712,Clothing,773.84
5713,Product_5713,Clothing,3908.02
5714,Product_5714,Toys,2559.25
5715,Product_5715,Clothing,3573.38
5716,Product_5716,Electronics,1505.32
5717,Product_5717,Home & Kitchen,1394.6
5718,Product_5718,Clothing,324.96
5719,Product_5719,Home & Kitchen,4252.66
5720,Product_5720,Furniture,4667.05
5721,Product_5721,Home & Kitchen,4998.66
5722,Product_5722,Office Supplies,2140.79
5723,Product_5723,Office Supplies,2804.45
5724,Product_5724,Beauty,155.52
5725,Product_5725,Office Supplies,3528.1
5726,Product_5726,Beauty,417.99
5727,Product_5727,Beauty,3247.33
5728,Product_5728,Sports,369.4
5729,Product_5729,Electronics,3918.13
5730,Product_5730,Toys,1936.42
5731,Product_5731,Electronics,4665.46
5732,Product_5732,Beauty,147.09
5733,Product_5733,Toys,1882.85
5734,Product_5734,Home & Kitchen,1172.74
5735,Product_5735,Electronics,2025.19
5736,Product_5736,Office Supplies,4244.02
5737,Product_5737,Electronics,2599.91
5738,Product_5738,Clothing,1588.22
5739,Product_5739,Office Supplies,4509.23
5740,Product_5740,Home & Kitchen,4420.6
5741,Product_5741,Home & Kitchen,771.25
5742,Product_5742,Furniture,3529.75
5743,Product_5743,Furniture,1249.03
5744,Product_5744,Clothing,1034.46
5745,Product_5745,Office Supplies,1688.68
5746,Product_5746,Beauty,2964.79
5747,Product_5747,Furniture,1585.52
5748,Product_5748,Office Supplies,2600.17
5749,Product_5749,Beauty,1460.68
5750,Product_5750,Office Supplies,3059.38
5751,Product_5751,Office Supplies,3909.45
5752,Product_5752,Beauty,3731.22
5753,Product_5753,Home & Kitchen,3098.96
5754,Product_5754,Beauty,2118.72
5755,Product_5755,Sports,2548.17
5756,Product_5756,Electronics,2755.66
5757,Product_5757,Home & Kitchen,3828.66
5758,Product_5758,Sports,4977.48
5759,Product_5759,Sports,395.03
5760,Product_5760,Furniture,2984.26
5761,Product_5761,Toys,3507.31
5762,Product_5762,Clothing,2104.58
5763,Product_5763,Sports,2202.83
5764,Product_5764,Clothing,1366.24
5765,Product_5765,Home & Kitchen,1941.5
5766,Product_5766,Clothing,131.33
5767,Product_5767,Office Supplies,3783.01
5768,Product_5768,Furniture,1132.59
5769,Product_5769,Home & Kitchen,1659.52
5770,Product_5770,Beauty,3771.15
5771,Product_5771,Furniture,1003.95
5772,Product_5772,Toys,2798.43
5773,Product_5773,Clothing,2305.6
5774,Product_5774,Sports,1157.89
5775,Product_5775,Toys,3556.17
5776,Product_5776,Electronics,1005.7
5777,Product_5777,Beauty,1945.07
5778,Product_5778,Electronics,730.85
5779,Product_5779,Sports,2892.48
5780,Product_5780,Sports,4983.18
5781,Product_5781,Home & Kitchen,3464.55
5782,Product_5782,Electronics,1275.76
5783,Product_5783,Office Supplies,373.81
5784,Product_5784,Furniture,4380.24
5785,Product_5785,Office Supplies,1233.8
5786,Product_5786,Toys,1757.63
5787,Product_5787,Home & Kitchen,1904.44
5788,Product_5788,Office Supplies,3693.04
5789,Product_5789,Beauty,4310.3
5790,Product_5790,Sports,2696.8
5791,Product_5791,Toys,2666.63
5792,Product_5792,Sports,561.46
5793,Product_5793,Electronics,4675.84
5794,Product_5794,Toys,2226.54
5795,Product_5795,Beauty,971.84
5796,Product_5796,Beauty,4229.88
5797,Product_5797,Beauty,1371.44
5798,Product_5798,Beauty,4209.95
5799,Product_5799,Electronics,1307.22
5800,Product_5800,Electronics,4534.55
5801,Product_5801,Sports,3547.46
5802,Product_5802,Toys,1723.04
5803,Product_5803,Sports,2201.61
5804,Product_5804,Office Supplies,4546.68
5805,Product_5805,Sports,4615.37
5806,Product_5806,Electronics,4413.59
5807,Product_5807,Sports,4107.55
5808,Product_5808,Furniture,3585.55
5809,Product_5809,Beauty,4804.41
5810,Product_5810,Office Supplies,975.99
5811,Product_5811,Office Supplies,228.64
5812,Product_5812,Office Supplies,3129.55
5813,Product_5813,Toys,3491.02
5814,Product_5814,Electronics,2426.65
5815,Product_5815,Electronics,3054.05
5816,Product_5816,Electronics,4124.79
5817,Product_5817,Electronics,601.33
5818,Product_5818,Beauty,2990.04
5819,Product_5819,Office Supplies,418.03
5820,Product_5820,Electronics,2746.59
5821,Product_5821,Sports,188.9
5822,Product_5822,Beauty,2188.43
5823,Product_5823,Beauty,3644.08
5824,Product_5824,Sports,4647.54
5825,Product_5825,Beauty,2050.59
5826,Product_5826,Clothing,2450.66
5827,Product_5827,Furniture,340.39
5828,Product_5828,Sports,2181.4
5829,Product_5829,Beauty,1939.18
5830,Product_5830,Furniture,3978.09
5831,Product_5831,Beauty,2226.97
5832,Product_5832,Electronics,3862.18
5833,Product_5833,Toys,3900.01
5834,Product_5834,Beauty,3138.27
5835,Product_5835,Clothing,1664.02
5836,Product_5836,Beauty,451.88
5837,Product_5837,Home & Kitchen,1259.06
5838,Product_5838,Clothing,20.64
5839,Product_5839,Furniture,4063.92
5840,Product_5840,Office Supplies,2853.11
5841,Product_5841,Office Supplies,343.94
5842,Product_5842,Clothing,1181.97
5843,Product_5843,Beauty,4907.3
5844,Product_5844,Electronics,3828.72
5845,Product_5845,Toys,4414.73
5846,Product_5846,Beauty,3705.5
5847,Product_5847,Electronics,370.39
5848,Product_5848,Clothing,1978.41
5849,Product_5849,Office Supplies,458.76
5850,Product_5850,Clothing,2373.83
5851,Product_5851,Electronics,1160.78
5852,Product_5852,Furniture,3199.1
5853,Product_5853,Toys,3447.27
5854,Product_5854,Beauty,2312.8
5855,Product_5855,Beauty,3043.71
5856,Product_5856,Furniture,1511.55
5857,Product_5857,Toys,2338.36
5858,Product_5858,Office Supplies,4554.39
5859,Product_5859,Clothing,1968.09
5860,Product_5860,Sports,3338.09
5861,Product_5861,Electronics,2420.18
5862,Product_5862,Sports,2638.44
5863,Product_5863,Sports,1349.67
5864,Product_5864,Clothing,1042.67
5865,Product_5865,Furniture,4738.44
5866,Product_5866,Clothing,4454.36
5867,Product_5867,Toys,3889.84
5868,Product_5868,Clothing,2969.11
5869,Product_5869,Toys,326.43
5870,Product_5870,Electronics,998.27
5871,Product_5871,Toys,4609.29
5872,Product_5872,Clothing,3438.06
5873,Product_5873,Furniture,1549.83
5874,Product_5874,Home & Kitchen,2599.41
5875,Product_5875,Sports,1255.54
5876,Product_5876,Home & Kitchen,1642.43
5877,Product_5877,Furniture,592.83
5878,Product_5878,Toys,2058.02
5879,Product_5879,Home & Kitchen,1995.84
5880,Product_5880,Sports,59.18
5881,Product_5881,Furniture,3781.55
5882,Product_5882,Office Supplies,4276.62
5883,Product_5883,Home & Kitchen,3883.99
5884,Product_5884,Beauty,3805.86
5885,Product_5885,Electronics,847.81
5886,Product_5886,Beauty,1397.18
5887,Product_5887,Sports,1025.11
5888,Product_5888,Office Supplies,966.59
5889,Product_5889,Furniture,3311.61
5890,Product_5890,Home & Kitchen,4330.66
5891,Product_5891,Toys,2329.14
5892,Product_5892,Furniture,1552.65
5893,Product_5893,Furniture,3376.76
5894,Product_5894,Home & Kitchen,3602.19
5895,Product_5895,Sports,4503.13
5896,Product_5896,Sports,4721.97
5897,Product_5897,Electronics,3690.07
5898,Product_5898,Electronics,1365.92
5899,Product_5899,Sports,2700.76
5900,Product_5900,Home & Kitchen,3324.5
5901,Product_5901,Sports,795.48
5902,Product_5902,Beauty,3483.78
5903,Product_5903,Furniture,1046.29
5904,Product_5904,Toys,2427.42
5905,Product_5905,Furniture,4476.61
5906,Product_5906,Electronics,948.16
5907,Product_5907,Sports,846.95
5908,Product_5908,Furniture,3689.45
5909,Product_5909,Clothing,2648.71
5910,Product_5910,Beauty,2268.46
5911,Product_5911,Office Supplies,3676.31
5912,Product_5912,Office Supplies,1576.2
5913,Product_5913,Home & Kitchen,372.95
5914,Product_5914,Home & Kitchen,4460.4
5915,Product_5915,Sports,2737.74
5916,Product_5916,Electronics,904.97
5917,Product_5917,Office Supplies,3019.96
5918,Product_5918,Electronics,2405.92
5919,Product_5919,Home & Kitchen,3123.04
5920,Product_5920,Sports,1000.56
5921,Product_5921,Home & Kitchen,1503.29
5922,Product_5922,Beauty,2768.56
5923,Product_5923,Home & Kitchen,3790.63
5924,Product_5924,Clothing,4895.23
5925,Product_5925,Home & Kitchen,1385.22
5926,Product_5926,Office Supplies,3426.39
5927,Product_5927,Home & Kitchen,3036.97
5928,Product_5928,Beauty,3682.51
5929,Product_5929,Sports,2342.88
5930,Product_5930,Beauty,3693.81
5931,Product_5931,Electronics,3103.73
5932,Product_5932,Sports,3644.24
5933,Product_5933,Furniture,2864.21
5934,Product_5934,Sports,2391.97
5935,Product_5935,Clothing,3826.9
5936,Product_5936,Clothing,1298.91
5937,Product_5937,Home & Kitchen,606.04
5938,Product_5938,Toys,3194.98
5939,Product_5939,Home & Kitchen,856.59
5940,Product_5940,Electronics,406.5
5941,Product_5941,Electronics,129.27
5942,Product_5942,Furniture,2291.74
5943,Product_5943,Clothing,2349.53
5944,Product_5944,Home & Kitchen,1321.4
5945,Product_5945,Beauty,1153.95
5946,Product_5946,Furniture,4152.07
5947,Product_5947,Clothing,1803.66
5948,Product_5948,Home & Kitchen,3257.57
5949,Product_5949,Toys,2086.42
5950,Product_5950,Beauty,17.62
5951,Product_5951,Home & Kitchen,2983.44
5952,Product_5952,Beauty,205.3
5953,Product_5953,Office Supplies,2015.87
5954,Product_5954,Electronics,4278.78
5955,Product_5955,Home & Kitchen,2589.8
5956,Product_5956,Office Supplies,3969.7
5957,Product_5957,Home & Kitchen,870.46
5958,Product_5958,Home & Kitchen,3982.3
5959,Product_5959,Furniture,295.19
5960,Product_5960,Beauty,1729.19
5961,Product_5961,Toys,4018.6
5962,Product_5962,Sports,2093.17
5963,Product_5963,Clothing,1896.11
5964,Product_5964,Beauty,4313.58
5965,Product_5965,Sports,1086.53
5966,Product_5966,Furniture,3435.42
5967,Product_5967,Home & Kitchen,2052.93
5968,Product_5968,Sports,4435.64
5969,Product_5969,Sports,1105.55
5970,Product_5970,Home & Kitchen,2822.42
5971,Product_5971,Toys,36.65
5972,Product_5972,Beauty,836.68
5973,Product_5973,Beauty,3209.14
5974,Product_5974,Furniture,4819.13
5975,Product_5975,Clothing,3206.2
5976,Product_5976,Home & Kitchen,1739.54
5977,Product_5977,Sports,2541.86
5978,Product_5978,Toys,1316.96
5979,Product_5979,Office Supplies,1693.67
5980,Product_5980,Sports,826.06
5981,Product_5981,Home & Kitchen,2045.09
5982,Product_5982,Office Supplies,170.5
5983,Product_5983,Toys,1505.19
5984,Product_5984,Clothing,3917.49
5985,Product_5985,Electronics,1351.64
5986,Product_5986,Office Supplies,2065.31
5987,Product_5987,Sports,1116.98
5988,Product_5988,Toys,806.89
5989,Product_5989,Furniture,1615.57
5990,Product_5990,Beauty,4736.17
5991,Product_5991,Office Supplies,4341.28
5992,Product_5992,Clothing,4032.21
5993,Product_5993,Toys,4974.35
5994,Product_5994,Home & Kitchen,3743.44
5995,Product_5995,Clothing,1732.09
5996,Product_5996,Home & Kitchen,4995.49
5997,Product_5997,Furniture,2809.58
5998,Product_5998,Home & Kitchen,2666.94
5999,Product_5999,Clothing,1106.72
6000,Product_6000,Home & Kitchen,4806.25
6001,Product_6001,Sports,3578.11
6002,Product_6002,Toys,1752.59
6003,Product_6003,Sports,3207.35
6004,Product_6004,Clothing,1266.74
6005,Product_6005,Electronics,2327.35
6006,Product_6006,Beauty,4996.93
6007,Product_6007,Home & Kitchen,4191.62
6008,Product_6008,Furniture,1199.76
6009,Product_6009,Furniture,2357.02
6010,Product_6010,Electronics,4113.62
6011,Product_6011,Beauty,421.16
6012,Product_6012,Beauty,3713.46
6013,Product_6013,Clothing,209.03
6014,Product_6014,Clothing,2226.56
6015,Product_6015,Sports,2583.21
6016,Product_6016,Clothing,589.58
6017,Product_6017,Office Supplies,759.41
6018,Product_6018,Home & Kitchen,562.1
6019,Product_6019,Home & Kitchen,2748.17
6020,Product_6020,Toys,2373.08
6021,Product_6021,Furniture,2025.46
6022,Product_6022,Clothing,2101.46
6023,Product_6023,Beauty,2947.45
6024,Product_6024,Sports,1908.47
6025,Product_6025,Office Supplies,4392.15
6026,Product_6026,Home & Kitchen,995.28
6027,Product_6027,Clothing,2410.56
6028,Product_6028,Furniture,4609.93
6029,Product_6029,Sports,1470.41
6030,Product_6030,Furniture,3754.53
6031,Product_6031,Office Supplies,3870.67
6032,Product_6032,Clothing,1630.89
6033,Product_6033,Office Supplies,4294.17
6034,Product_6034,Sports,3811.07
6035,Product_6035,Toys,4536.01
6036,Product_6036,Electronics,4785.66
6037,Product_6037,Furniture,272.42
6038,Product_6038,Furniture,3255.16
6039,Product_6039,Sports,2292.72
6040,Product_6040,Office Supplies,4857.17
6041,Product_6041,Furniture,135.16
6042,Product_6042,Beauty,2491.28
6043,Product_6043,Clothing,161.68
6044,Product_6044,Clothing,169.49
6045,Product_6045,Beauty,3108.64
6046,Product_6046,Office Supplies,4766.55
6047,Product_6047,Office Supplies,2733.26
6048,Product_6048,Clothing,2057.79
6049,Product_6049,Home & Kitchen,1288.53
6050,Product_6050,Electronics,2194.72
6051,Product_6051,Furniture,329.5
6052,Product_6052,Furniture,2675.52
6053,Product_6053,Clothing,169.73
6054,Product_6054,Toys,2204.17
6055,Product_6055,Furniture,801.19
6056,Product_6056,Furniture,2475.72
6057,Product_6057,Home & Kitchen,1193.05
6058,Product_6058,Furniture,4726.91
6059,Product_6059,Clothing,4094.19
6060,Product_6060,Office Supplies,2611.9
6061,Product_6061,Home & Kitchen,733.03
6062,Product_6062,Sports,3658.28
6063,Product_6063,Electronics,2589.08
6064,Product_6064,Electronics,2903.44
6065,Product_6065,Office Supplies,87.35
6066,Product_6066,Toys,3754.17
6067,Product_6067,Electronics,4543.12
6068,Product_6068,Office Supplies,1192.39
6069,Product_6069,Clothing,3751.57
6070,Product_6070,Office Supplies,71.64
6071,Product_6071,Furniture,171.56
6072,Product_6072,Electronics,305.85
6073,Product_6073,Home & Kitchen,3351.6
6074,Product_6074,Clothing,310.29
6075,Product_6075,Beauty,105.58
6076,Product_6076,Beauty,3690.37
6077,Product_6077,Toys,1334.72
6078,Product_6078,Electronics,3232.4
6079,Product_6079,Toys,809.75
6080,Product_6080,Office Supplies,2100.28
6081,Product_6081,Beauty,3593.27
6082,Product_6082,Clothing,3329.52
6083,Product_6083,Furniture,2483.44
6084,Product_6084,Sports,15.54
6085,Product_6085,Sports,1665.99
6086,Product_6086,Beauty,3745.94
6087,Product_6087,Office Supplies,457.4
6088,Product_6088,Office Supplies,3422.17
6089,Product_6089,Furniture,3497.71
6090,Product_6090,Office Supplies,4155.51
6091,Product_6091,Home & Kitchen,255.07
6092,Product_6092,Sports,3939.76
6093,Product_6093,Home & Kitchen,1312.54
6094,Product_6094,Furniture,68.84
6095,Product_6095,Electronics,3766.51
6096,Product_6096,Office Supplies,875.4
6097,Product_6097,Home & Kitchen,669.27
6098,Product_6098,Office Supplies,2106.22
6099,Product_6099,Sports,129.42
6100,Product_6100,Furniture,2586.66
6101,Product_6101,Furniture,4556.55
6102,Product_6102,Beauty,433.1
6103,Product_6103,Office Supplies,2266.48
6104,Product_6104,Toys,1269.61
6105,Product_6105,Home & Kitchen,4807.76
6106,Product_6106,Beauty,2073.74
6107,Product_6107,Electronics,822.75
6108,Product_6108,Sports,1899.97
6109,Product_6109,Home & Kitchen,891.78
6110,Product_6110,Clothing,1625.05
6111,Product_6111,Electronics,4783.23
6112,Product_6112,Home & Kitchen,2038.26
6113,Product_6113,Electronics,3330.17
6114,Product_6114,Electronics,2907.1
6115,Product_6115,Furniture,3490.32
6116,Product_6116,Electronics,2845.54
6117,Product_6117,Beauty,4870.94
6118,Product_6118,Toys,2732.42
6119,Product_6119,Sports,2107.15
6120,Product_6120,Electronics,1727.67
6121,Product_6121,Toys,2618.51
6122,Product_6122,Beauty,4321.5
6123,Product_6123,Clothing,3919.21
6124,Product_6124,Home & Kitchen,4107.65
6125,Product_6125,Clothing,2710.65
6126,Product_6126,Furniture,206.71
6127,Product_6127,Beauty,1534.51
6128,Product_6128,Furniture,4273.9
6129,Product_6129,Beauty,3966.63
6130,Product_6130,Office Supplies,4067.14
6131,Product_6131,Furniture,4939.14
6132,Product_6132,Sports,2376.53
6133,Product_6133,Sports,662.73
6134,Product_6134,Office Supplies,2606.45
6135,Product_6135,Furniture,2903.25
6136,Product_6136,Toys,4603.04
6137,Product_6137,Toys,435.38
6138,Product_6138,Clothing,2533.07
6139,Product_6139,Beauty,2246.31
6140,Product_6140,Home & Kitchen,4978.53
6141,Product_6141,Clothing,3238.01
6142,Product_6142,Electronics,4704.9
6143,Product_6143,Beauty,2399.41
6144,Product_6144,Electronics,4990.92
6145,Product_6145,Office Supplies,4325.99
6146,Product_6146,Furniture,3359.65
6147,Product_6147,Clothing,2192.36
6148,Product_6148,Beauty,2164.28
6149,Product_6149,Clothing,1001.95
6150,Product_6150,Home & Kitchen,3837.51
6151,Product_6151,Toys,2151.56
6152,Product_6152,Clothing,3924.23
6153,Product_6153,Toys,1808.31
6154,Product_6154,Beauty,1493.25
6155,Product_6155,Sports,4577.5
6156,Product_6156,Furniture,2257.25
6157,Product_6157,Toys,21.35
6158,Product_6158,Clothing,1548.19
6159,Product_6159,Office Supplies,3549.68
6160,Product_6160,Electronics,1270.36
6161,Product_6161,Office Supplies,1254.62
6162,Product_6162,Clothing,4121.88
6163,Product_6163,Toys,1396.22
6164,Product_6164,Office Supplies,3968.83
6165,Product_6165,Office Supplies,1430.8
6166,Product_6166,Toys,4592.35
6167,Product_6167,Clothing,2671.02
6168,Product_6168,Clothing,23.13
6169,Product_6169,Beauty,782.44
6170,Product_6170,Office Supplies,3602.1
6171,Product_6171,Beauty,3158.43
6172,Product_6172,Office Supplies,1637.72
6173,Product_6173,Sports,1280.43
6174,Product_6174,Electronics,251.13
6175,Product_6175,Toys,3584.5
6176,Product_6176,Furniture,2024.57
6177,Product_6177,Toys,2899.67
6178,Product_6178,Toys,355.93
6179,Product_6179,Electronics,4925.3
6180,Product_6180,Beauty,3547.59
6181,Product_6181,Toys,2566.57
6182,Product_6182,Clothing,2257.19
6183,Product_6183,Furniture,1135.41
6184,Product_6184,Beauty,3305.27
6185,Product_6185,Electronics,694.69
6186,Product_6186,Clothing,2662.18
6187,Product_6187,Beauty,2170.48
6188,Product_6188,Clothing,3655.71
6189,Product_6189,Office Supplies,4432.5
6190,Product_6190,Clothing,1363.06
6191,Product_6191,Beauty,1601.21
6192,Product_6192,Furniture,1464.38
6193,Product_6193,Toys,4930.42
6194,Product_6194,Clothing,3349.1
6195,Product_6195,Toys,848.8
6196,Product_6196,Office Supplies,4789.08
6197,Product_6197,Electronics,310.32
6198,Product_6198,Clothing,4268.3
6199,Product_6199,Furniture,4891.39
6200,Product_6200,Office Supplies,519.84
6201,Product_6201,Toys,621.32
6202,Product_6202,Furniture,554.52
6203,Product_6203,Furniture,3424.14
6204,Product_6204,Clothing,2375.15
6205,Product_6205,Clothing,4413.64
6206,Product_6206,Toys,3270.36
6207,Product_6207,Electronics,3948.67
6208,Product_6208,Office Supplies,2314.56
6209,Product_6209,Furniture,4783.4
6210,Product_6210,Office Supplies,415.03
6211,Product_6211,Home & Kitchen,2147.0
6212,Product_6212,Toys,1574.65
6213,Product_6213,Sports,2899.97
6214,Product_6214,Furniture,845.53
6215,Product_6215,Toys,3929.72
6216,Product_6216,Furniture,2193.15
6217,Product_6217,Toys,1907.54
6218,Product_6218,Sports,2985.01
6219,Product_6219,Home & Kitchen,944.78
6220,Product_6220,Electronics,1642.36
6221,Product_6221,Electronics,3606.99
6222,Product_6222,Toys,3870.79
6223,Product_6223,Toys,1487.31
6224,Product_6224,Beauty,4722.36
6225,Product_6225,Home & Kitchen,4097.14
6226,Product_6226,Furniture,4374.06
6227,Product_6227,Beauty,4422.03
6228,Product_6228,Electronics,280.35
6229,Product_6229,Office Supplies,3790.5
6230,Product_6230,Home & Kitchen,2153.41
6231,Product_6231,Beauty,3723.34
6232,Product_6232,Clothing,2990.1
6233,Product_6233,Sports,738.12
6234,Product_6234,Furniture,2283.27
6235,Product_6235,Electronics,65.45
6236,Product_6236,Office Supplies,2599.39
6237,Product_6237,Sports,806.51
6238,Product_6238,Toys,356.57
6239,Product_6239,Home & Kitchen,248.91
6240,Product_6240,Clothing,1026.24
6241,Product_6241,Electronics,1054.29
6242,Product_6242,Office Supplies,699.22
6243,Product_6243,Clothing,1444.31
6244,Product_6244,Office Supplies,1737.48
6245,Product_6245,Electronics,3993.82
6246,Product_6246,Electronics,1533.02
6247,Product_6247,Home & Kitchen,3779.1
6248,Product_6248,Sports,1416.58
6249,Product_6249,Sports,1419.46
6250,Product_6250,Electronics,3155.4
6251,Product_6251,Home & Kitchen,2891.69
6252,Product_6252,Electronics,4309.04
6253,Product_6253,Clothing,2964.95
6254,Product_6254,Sports,961.66
6255,Product_6255,Toys,4111.55
6256,Product_6256,Beauty,4260.8
6257,Product_6257,Toys,2890.92
6258,Product_6258,Electronics,461.79
6259,Product_6259,Clothing,3922.07
6260,Product_6260,Home & Kitchen,2503.58
6261,Product_6261,Clothing,1275.08
6262,Product_6262,Beauty,4695.36
6263,Product_6263,Clothing,4441.45
6264,Product_6264,Toys,1546.44
6265,Product_6265,Sports,3577.75
6266,Product_6266,Sports,1661.95
6267,Product_6267,Sports,4510.06
6268,Product_6268,Home & Kitchen,1639.16
6269,Product_6269,Furniture,2660.55
6270,Product_6270,Beauty,3184.86
6271,Product_6271,Electronics,3273.87
6272,Product_6272,Sports,3778.98
6273,Product_6273,Sports,1860.27
6274,Product_6274,Office Supplies,1172.19
6275,Product_6275,Furniture,896.73
6276,Product_6276,Toys,2113.12
6277,Product_6277,Clothing,3047.42
6278,Product_6278,Toys,1722.67
6279,Product_6279,Furniture,1871.66
6280,Product_6280,Sports,744.74
6281,Product_6281,Clothing,1081.07
6282,Product_6282,Electronics,4183.62
6283,Product_6283,Furniture,4452.57
6284,Product_6284,Beauty,2180.97
6285,Product_6285,Home & Kitchen,3349.81
6286,Product_6286,Home & Kitchen,2962.88
6287,Product_6287,Electronics,868.84
6288,Product_6288,Beauty,4978.92
6289,Product_6289,Office Supplies,427.26
6290,Product_6290,Toys,260.71
6291,Product_6291,Office Supplies,3084.8
6292,Product_6292,Home & Kitchen,2160.13
6293,Product_6293,Furniture,4221.18
6294,Product_6294,Electronics,205.46
6295,Product_6295,Home & Kitchen,2718.88
6296,Product_6296,Office Supplies,3140.24
6297,Product_6297,Home & Kitchen,684.51
6298,Product_6298,Toys,971.47
6299,Product_6299,Furniture,1437.78
6300,Product_6300,Furniture,4204.26
6301,Product_6301,Electronics,226.1
6302,Product_6302,Clothing,438.1
6303,Product_6303,Electronics,1665.77
6304,Product_6304,Electronics,3674.02
6305,Product_6305,Office Supplies,4915.53
6306,Product_6306,Toys,3568.07
6307,Product_6307,Sports,4785.88
6308,Product_6308,Sports,2901.73
6309,Product_6309,Sports,4304.85
6310,Product_6310,Furniture,3765.56
6311,Product_6311,Home & Kitchen,2619.96
6312,Product_6312,Electronics,1443.99
6313,Product_6313,Furniture,2379.09
6314,Product_6314,Beauty,1152.64
6315,Product_6315,Furniture,157.02
6316,Product_6316,Furniture,3821.59
6317,Product_6317,Beauty,856.84
6318,Product_6318,Furniture,4107.18
6319,Product_6319,Home & Kitchen,599.52
6320,Product_6320,Electronics,2555.17
6321,Product_6321,Sports,3087.3
6322,Product_6322,Sports,608.99
6323,Product_6323,Home & Kitchen,365.57
6324,Product_6324,Beauty,1851.43
6325,Product_6325,Home & Kitchen,3173.05
6326,Product_6326,Beauty,3319.47
6327,Product_6327,Home & Kitchen,2200.77
6328,Product_6328,Home & Kitchen,3451.49
6329,Product_6329,Office Supplies,267.05
6330,Product_6330,Office Supplies,4705.99
6331,Product_6331,Furniture,1977.24
6332,Product_6332,Clothing,1075.84
6333,Product_6333,Furniture,2796.25
6334,Product_6334,Clothing,2124.86
6335,Product_6335,Beauty,3256.34
6336,Product_6336,Furniture,266.51
6337,Product_6337,Office Supplies,971.13
6338,Product_6338,Clothing,2112.25
6339,Product_6339,Furniture,4464.0
6340,Product_6340,Furniture,3826.66
